DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1604 ANARENE1 1605 CWDRDSW1 1,Line,To - From,-40.5,40.5,Hard Constraint,DOLNOR89,OCT_2025,PeakWE,135.41
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,To - From,-67.3,67.3,Hard Constraint,,OCT_2025,Off-peak,64.48
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,OCT_2025,Off-peak,82.5
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,To - From,-67.3,67.3,Hard Constraint,,OCT_2025,PeakWD,191.64
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,OCT_2025,PeakWD,73.6
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,To - From,-67.3,67.3,Hard Constraint,,OCT_2025,PeakWE,57.6
1638 SLSTR1PP 1642 FLATCRK_ 1,Line,From - To,67.3,67.3,Hard Constraint,,OCT_2025,PeakWE,25.6
1692 PARIS_SW 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DFMRCYC5,OCT_2025,PeakWD,20.43
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DVLSPAC5,OCT_2025,PeakWD,68.21
1692 PARIS_SW 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DFMRCYC5,OCT_2025,PeakWE,9.85
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DVLSPAC5,OCT_2025,PeakWE,19.94
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1594.8,1594.8,Hard Constraint,DGDLBLT5,OCT_2025,PeakWD,18.4
1692 PARIS_SW 907544 LPCCS_ 2,Line,To - From,-1594.8,1594.8,Hard Constraint,DHORLIM5,OCT_2025,PeakWE,6.4
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,244.8,244.8,Hard Constraint,DVLSPAC5,OCT_2025,PeakWD,37.64
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,244.8,244.8,Hard Constraint,DVLSPAC5,OCT_2025,PeakWE,1.49
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,284.8,284.8,Hard Constraint,DPRSHWK8,OCT_2025,PeakWD,100.57
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,284.8,284.8,Hard Constraint,DPRSHWK8,OCT_2025,PeakWE,11.46
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DVLSPAC5,OCT_2025,PeakWD,93.93
1695 MOSES_5 11699 WOODARD 1,Line,From - To,1046.7,1046.7,Hard Constraint,DFMRCYC5,OCT_2025,PeakWE,3.69
1700 TOCO_8 2163 FLYNGTGR 1,Line,From - To,209.3,209.3,Hard Constraint,SPRSPAR8,OCT_2025,PeakWD,7.99
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,OCT_2025,Off-peak,171.19
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,OCT_2025,PeakWD,112.12
