DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
234 CHATT 3522 HILLBORO 1,Line,To - From,-117.9,117.9,Hard Constraint,DALNANA8,MAY_2025,PeakWE,235.96
23920 BLKWTRD 141607 AEEC_5 1,Line,To - From,-1713.6,1713.6,Hard Constraint,SMDAVEN5,MAY_2025,PeakWD,2.32
23924 FARMLAN 59900 LONG_DR 1,Line,From - To,958.5,958.5,Hard Constraint,DWHICOT5,MAY_2025,Off-peak,530.91
23924 FARMLAN 59900 LONG_DR 1,Line,From - To,958.5,958.5,Hard Constraint,DWHICOT5,MAY_2025,PeakWD,573.2
23924 FARMLAN 59900 LONG_DR 1,Line,From - To,958.5,958.5,Hard Constraint,DWHICOT5,MAY_2025,PeakWE,212.57
242 WHITNEYDM 243 WHITNEYSW 1,Line,To - From,-64.8,64.8,Hard Constraint,DVENFTS5,MAY_2025,Off-peak,66.01
242 WHITNEYDM 243 WHITNEYSW 1,Line,To - From,-64.8,64.8,Hard Constraint,DVENFTS5,MAY_2025,PeakWD,414.23
242 WHITNEYDM 243 WHITNEYSW 1,Line,From - To,64.8,64.8,Hard Constraint,SSAMFBR5,MAY_2025,PeakWD,686.59
242 WHITNEYDM 243 WHITNEYSW 1,Line,From - To,64.8,64.8,Hard Constraint,SFBRTHS5,MAY_2025,PeakWE,22.96
2434 SGVLSW1_ 2732 MARSHLL_ 1,Line,From - To,203.4,203.4,Hard Constraint,DTRSMAN8,MAY_2025,Off-peak,130.29
2434 SGVLSW1_ 2732 MARSHLL_ 1,Line,From - To,203.4,203.4,Hard Constraint,DTRSEUS8,MAY_2025,PeakWD,348.63
2434 SGVLSW1_ 2732 MARSHLL_ 1,Line,From - To,203.4,203.4,Hard Constraint,DTRSEUS8,MAY_2025,PeakWE,54.78
2441 PRCKSW1_ 2762 PRCK2_8 1,Line,From - To,290.7,290.7,Hard Constraint,DPDSCNR8,MAY_2025,Off-peak,17.56
2441 PRCKSW1_ 2762 PRCK2_8 1,Line,To - From,-290.7,290.7,Hard Constraint,DTRCFOR5,MAY_2025,Off-peak,3.83
2441 PRCKSW1_ 2762 PRCK2_8 1,Line,From - To,290.7,290.7,Hard Constraint,DPDSCNR8,MAY_2025,PeakWE,20.91
2493 CCRST_W8 3024 SOKCF2_8 1,Line,From - To,163.8,163.8,Hard Constraint,DCDHMCS8,MAY_2025,Off-peak,58.92
2752 MSQTFR1_ 12747 THRNE30 1,Line,From - To,176.4,176.4,Hard Constraint,SMCCCNR5,MAY_2025,PeakWD,763.48
2752 MSQTFR1_ 12747 THRNE30 1,Line,From - To,176.4,176.4,Hard Constraint,SMCCCNR5,MAY_2025,PeakWE,142.6
